Ejercicio,Mes,Titulo_Codigo,Titulo_Descripcion,CI_Clase_Codigo,CI_Clase_Descripcion,CI_Subclase_Codigo,CI_Subclase_Descripcion,CI_Grupo_Codigo,CI_Grupo_Descripcion,CI_Subgrupo_Codigo,CI_Subgrupo_Descripcion,CI_Partida_Codigo,CI_Partida_Descripcion,CI_Subpartida_Codigo,CI_Subpartida_Descripcion,CI_Renglon_Codigo,CI_Renglon_Descripcion,CI_Subrenglon_Codigo,CI_Subrenglon_Descripcion,CI_Fuente_Codigo,CI_Fuente_Descripcion,FF_Codigo,FF_Descripcion,FF_Clase2,PI_Monto,PP_Monto,PA_Monto
2025,8,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,132,INGRESOS DE LA PROPIEDAD,1323,RENTA DE ACTIVOS FINANCIEROS,132303,OTRAS RENTAS DE ACTIVOS FINANCIEROS,13230301,Intereses sobre cuentas corrientes y otros depósit os en Bancos Públicos,132303010,Intereses sobre cuentas corrientes y otros depósit os en Bancos Públicos,1323030102,Intereses sobre cuentas corrientes y Operaciones B ancos Estatales COSEVI,1323030102001,Intereses sobre cuentas corrientes y Operaciones B ancos Estatales COSEVI,001,Ingresos Corrientes,INTERNO,"22.427.291,00","22.427.291,00","10.959.103,07"
2025,9,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,132,INGRESOS DE LA PROPIEDAD,1323,RENTA DE ACTIVOS FINANCIEROS,132303,OTRAS RENTAS DE ACTIVOS FINANCIEROS,13230301,Intereses sobre cuentas corrientes y otros depósit os en Bancos Públicos,132303010,Intereses sobre cuentas corrientes y otros depósit os en Bancos Públicos,1323030102,Intereses sobre cuentas corrientes y Operaciones B ancos Estatales COSEVI,1323030102001,Intereses sobre cuentas corrientes y Operaciones B ancos Estatales COSEVI,001,Ingresos Corrientes,INTERNO,"22.427.291,00","22.427.291,00","11.094.604,94"
2025,1,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,132,INGRESOS DE LA PROPIEDAD,1323,RENTA DE ACTIVOS FINANCIEROS,132303,OTRAS RENTAS DE ACTIVOS FINANCIEROS,13230301,Intereses sobre cuentas corrientes y otros depósit os en Bancos Públicos,132303010,Intereses sobre cuentas corrientes y otros depósit os en Bancos Públicos,1323030103,Intereses sobre cuentas corrientes y Operaciones B ancos Estatales FODESAF,1323030103001,Intereses sobre cuentas corrientes y Operaciones B ancos Estatales FODESAF,001,Ingresos Corrientes,INTERNO,"1.164.009,00","1.164.009,00","152.178,87"
2025,2,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,132,INGRESOS DE LA PROPIEDAD,1323,RENTA DE ACTIVOS FINANCIEROS,132303,OTRAS RENTAS DE ACTIVOS FINANCIEROS,13230301,Intereses sobre cuentas corrientes y otros depósit os en Bancos Públicos,132303010,Intereses sobre cuentas corrientes y otros depósit os en Bancos Públicos,1323030103,Intereses sobre cuentas corrientes y Operaciones B ancos Estatales FODESAF,1323030103001,Intereses sobre cuentas corrientes y Operaciones B ancos Estatales FODESAF,001,Ingresos Corrientes,INTERNO,"1.164.009,00","1.164.009,00","318.949,44"
2025,3,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,132,INGRESOS DE LA PROPIEDAD,1323,RENTA DE ACTIVOS FINANCIEROS,132303,OTRAS RENTAS DE ACTIVOS FINANCIEROS,13230301,Intereses sobre cuentas corrientes y otros depósit os en Bancos Públicos,132303010,Intereses sobre cuentas corrientes y otros depósit os en Bancos Públicos,1323030103,Intereses sobre cuentas corrientes y Operaciones B ancos Estatales FODESAF,1323030103001,Intereses sobre cuentas corrientes y Operaciones B ancos Estatales FODESAF,001,Ingresos Corrientes,INTERNO,"1.164.009,00","1.164.009,00","332.192,50"
2025,4,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,132,INGRESOS DE LA PROPIEDAD,1323,RENTA DE ACTIVOS FINANCIEROS,132303,OTRAS RENTAS DE ACTIVOS FINANCIEROS,13230301,Intereses sobre cuentas corrientes y otros depósit os en Bancos Públicos,132303010,Intereses sobre cuentas corrientes y otros depósit os en Bancos Públicos,1323030103,Intereses sobre cuentas corrientes y Operaciones B ancos Estatales FODESAF,1323030103001,Intereses sobre cuentas corrientes y Operaciones B ancos Estatales FODESAF,001,Ingresos Corrientes,INTERNO,"1.164.009,00","1.164.009,00","357.595,15"
2025,5,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,132,INGRESOS DE LA PROPIEDAD,1323,RENTA DE ACTIVOS FINANCIEROS,132303,OTRAS RENTAS DE ACTIVOS FINANCIEROS,13230301,Intereses sobre cuentas corrientes y otros depósit os en Bancos Públicos,132303010,Intereses sobre cuentas corrientes y otros depósit os en Bancos Públicos,1323030103,Intereses sobre cuentas corrientes y Operaciones B ancos Estatales FODESAF,1323030103001,Intereses sobre cuentas corrientes y Operaciones B ancos Estatales FODESAF,001,Ingresos Corrientes,INTERNO,"1.164.009,00","1.164.009,00","397.458,85"
2025,6,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,132,INGRESOS DE LA PROPIEDAD,1323,RENTA DE ACTIVOS FINANCIEROS,132303,OTRAS RENTAS DE ACTIVOS FINANCIEROS,13230301,Intereses sobre cuentas corrientes y otros depósit os en Bancos Públicos,132303010,Intereses sobre cuentas corrientes y otros depósit os en Bancos Públicos,1323030103,Intereses sobre cuentas corrientes y Operaciones B ancos Estatales FODESAF,1323030103001,Intereses sobre cuentas corrientes y Operaciones B ancos Estatales FODESAF,001,Ingresos Corrientes,INTERNO,"1.164.009,00","1.164.009,00","441.442,00"
2025,7,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,132,INGRESOS DE LA PROPIEDAD,1323,RENTA DE ACTIVOS FINANCIEROS,132303,OTRAS RENTAS DE ACTIVOS FINANCIEROS,13230301,Intereses sobre cuentas corrientes y otros depósit os en Bancos Públicos,132303010,Intereses sobre cuentas corrientes y otros depósit os en Bancos Públicos,1323030103,Intereses sobre cuentas corrientes y Operaciones B ancos Estatales FODESAF,1323030103001,Intereses sobre cuentas corrientes y Operaciones B ancos Estatales FODESAF,001,Ingresos Corrientes,INTERNO,"1.164.009,00","1.164.009,00","472.734,19"
2025,8,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,132,INGRESOS DE LA PROPIEDAD,1323,RENTA DE ACTIVOS FINANCIEROS,132303,OTRAS RENTAS DE ACTIVOS FINANCIEROS,13230301,Intereses sobre cuentas corrientes y otros depósit os en Bancos Públicos,132303010,Intereses sobre cuentas corrientes y otros depósit os en Bancos Públicos,1323030103,Intereses sobre cuentas corrientes y Operaciones B ancos Estatales FODESAF,1323030103001,Intereses sobre cuentas corrientes y Operaciones B ancos Estatales FODESAF,001,Ingresos Corrientes,INTERNO,"1.164.009,00","1.164.009,00","496.537,95"
2025,9,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,132,INGRESOS DE LA PROPIEDAD,1323,RENTA DE ACTIVOS FINANCIEROS,132303,OTRAS RENTAS DE ACTIVOS FINANCIEROS,13230301,Intereses sobre cuentas corrientes y otros depósit os en Bancos Públicos,132303010,Intereses sobre cuentas corrientes y otros depósit os en Bancos Públicos,1323030103,Intereses sobre cuentas corrientes y Operaciones B ancos Estatales FODESAF,1323030103001,Intereses sobre cuentas corrientes y Operaciones B ancos Estatales FODESAF,001,Ingresos Corrientes,INTERNO,"1.164.009,00","1.164.009,00","533.899,94"
2025,5,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133101,Multas de tránsito,13310100,Multas de tránsito,133101000,Multas de tránsito,1331010000,Multas de tránsito,1331010000001,Multas de tránsito. Ley Nº 7331 de 30-3-93,001,Ingresos Corrientes,INTERNO,"0,00","0,00","126.665,00"
2025,6,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133101,Multas de tránsito,13310100,Multas de tránsito,133101000,Multas de tránsito,1331010000,Multas de tránsito,1331010000001,Multas de tránsito. Ley Nº 7331 de 30-3-93,001,Ingresos Corrientes,INTERNO,"0,00","0,00","0,00"
2025,7,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133101,Multas de tránsito,13310100,Multas de tránsito,133101000,Multas de tránsito,1331010000,Multas de tránsito,1331010000001,Multas de tránsito. Ley Nº 7331 de 30-3-93,001,Ingresos Corrientes,INTERNO,"0,00","0,00","0,00"
2025,8,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133101,Multas de tránsito,13310100,Multas de tránsito,133101000,Multas de tránsito,1331010000,Multas de tránsito,1331010000001,Multas de tránsito. Ley Nº 7331 de 30-3-93,001,Ingresos Corrientes,INTERNO,"0,00","0,00","0,00"
2025,9,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133101,Multas de tránsito,13310100,Multas de tránsito,133101000,Multas de tránsito,1331010000,Multas de tránsito,1331010000001,Multas de tránsito. Ley Nº 7331 de 30-3-93,001,Ingresos Corrientes,INTERNO,"0,00","0,00","0,00"
2025,1,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133101,Multas de tránsito,13310101,Multas de tránsito. Ley No. 9078 COSEVI,133101010,Multas de tránsito. Ley No. 9078 COSEVI,1331010100,Multas de tránsito. Ley No. 9078 COSEVI,1331010100001,Multas de tránsito. Ley No. 9078 COSEVI,001,Ingresos Corrientes,INTERNO,"14.548.231.023,00","14.548.231.023,00","1.673.040.702,16"
2025,2,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133101,Multas de tránsito,13310101,Multas de tránsito. Ley No. 9078 COSEVI,133101010,Multas de tránsito. Ley No. 9078 COSEVI,1331010100,Multas de tránsito. Ley No. 9078 COSEVI,1331010100001,Multas de tránsito. Ley No. 9078 COSEVI,001,Ingresos Corrientes,INTERNO,"14.548.231.023,00","14.548.231.023,00","2.648.579.249,80"
2025,3,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133101,Multas de tránsito,13310101,Multas de tránsito. Ley No. 9078 COSEVI,133101010,Multas de tránsito. Ley No. 9078 COSEVI,1331010100,Multas de tránsito. Ley No. 9078 COSEVI,1331010100001,Multas de tránsito. Ley No. 9078 COSEVI,001,Ingresos Corrientes,INTERNO,"14.548.231.023,00","14.548.231.023,00","3.587.665.611,02"
2025,4,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133101,Multas de tránsito,13310101,Multas de tránsito. Ley No. 9078 COSEVI,133101010,Multas de tránsito. Ley No. 9078 COSEVI,1331010100,Multas de tránsito. Ley No. 9078 COSEVI,1331010100001,Multas de tránsito. Ley No. 9078 COSEVI,001,Ingresos Corrientes,INTERNO,"14.548.231.023,00","14.548.231.023,00","4.659.760.971,55"
2025,5,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133101,Multas de tránsito,13310101,Multas de tránsito. Ley No. 9078 COSEVI,133101010,Multas de tránsito. Ley No. 9078 COSEVI,1331010100,Multas de tránsito. Ley No. 9078 COSEVI,1331010100001,Multas de tránsito. Ley No. 9078 COSEVI,001,Ingresos Corrientes,INTERNO,"14.548.231.023,00","14.548.231.023,00","5.603.759.186,98"
2025,6,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133101,Multas de tránsito,13310101,Multas de tránsito. Ley No. 9078 COSEVI,133101010,Multas de tránsito. Ley No. 9078 COSEVI,1331010100,Multas de tránsito. Ley No. 9078 COSEVI,1331010100001,Multas de tránsito. Ley No. 9078 COSEVI,001,Ingresos Corrientes,INTERNO,"14.548.231.023,00","14.548.231.023,00","6.578.463.708,41"
2025,7,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133101,Multas de tránsito,13310101,Multas de tránsito. Ley No. 9078 COSEVI,133101010,Multas de tránsito. Ley No. 9078 COSEVI,1331010100,Multas de tránsito. Ley No. 9078 COSEVI,1331010100001,Multas de tránsito. Ley No. 9078 COSEVI,001,Ingresos Corrientes,INTERNO,"14.548.231.023,00","14.548.231.023,00","7.866.099.323,95"
2025,8,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133101,Multas de tránsito,13310101,Multas de tránsito. Ley No. 9078 COSEVI,133101010,Multas de tránsito. Ley No. 9078 COSEVI,1331010100,Multas de tránsito. Ley No. 9078 COSEVI,1331010100001,Multas de tránsito. Ley No. 9078 COSEVI,001,Ingresos Corrientes,INTERNO,"14.548.231.023,00","14.548.231.023,00","8.843.400.449,56"
2025,9,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133101,Multas de tránsito,13310101,Multas de tránsito. Ley No. 9078 COSEVI,133101010,Multas de tránsito. Ley No. 9078 COSEVI,1331010100,Multas de tránsito. Ley No. 9078 COSEVI,1331010100001,Multas de tránsito. Ley No. 9078 COSEVI,001,Ingresos Corrientes,INTERNO,"14.548.231.023,00","14.548.231.023,00","10.041.696.447,35"
2025,1,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133102,Multas por atraso en pago de impuestos,13310201,Impuestos Internos,133102010,Impuestos Internos,1331020100,Impuestos Internos,1331020100001,Impuestos Internos,001,Ingresos Corrientes,INTERNO,"2.350.488.000,00","2.350.488.000,00","458.218.981,31"
2025,2,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133102,Multas por atraso en pago de impuestos,13310201,Impuestos Internos,133102010,Impuestos Internos,1331020100,Impuestos Internos,1331020100001,Impuestos Internos,001,Ingresos Corrientes,INTERNO,"2.350.488.000,00","2.350.488.000,00","690.026.783,67"
2025,3,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133102,Multas por atraso en pago de impuestos,13310201,Impuestos Internos,133102010,Impuestos Internos,1331020100,Impuestos Internos,1331020100001,Impuestos Internos,001,Ingresos Corrientes,INTERNO,"2.350.488.000,00","2.350.488.000,00","964.584.429,93"
2025,4,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133102,Multas por atraso en pago de impuestos,13310201,Impuestos Internos,133102010,Impuestos Internos,1331020100,Impuestos Internos,1331020100001,Impuestos Internos,001,Ingresos Corrientes,INTERNO,"2.350.488.000,00","2.350.488.000,00","1.274.379.904,84"
2025,5,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133102,Multas por atraso en pago de impuestos,13310201,Impuestos Internos,133102010,Impuestos Internos,1331020100,Impuestos Internos,1331020100001,Impuestos Internos,001,Ingresos Corrientes,INTERNO,"2.350.488.000,00","2.350.488.000,00","1.513.143.316,01"
2025,6,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133102,Multas por atraso en pago de impuestos,13310201,Impuestos Internos,133102010,Impuestos Internos,1331020100,Impuestos Internos,1331020100001,Impuestos Internos,001,Ingresos Corrientes,INTERNO,"2.350.488.000,00","2.350.488.000,00","1.738.238.365,83"
2025,7,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133102,Multas por atraso en pago de impuestos,13310201,Impuestos Internos,133102010,Impuestos Internos,1331020100,Impuestos Internos,1331020100001,Impuestos Internos,001,Ingresos Corrientes,INTERNO,"2.350.488.000,00","2.350.488.000,00","1.971.707.203,30"
2025,8,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133102,Multas por atraso en pago de impuestos,13310201,Impuestos Internos,133102010,Impuestos Internos,1331020100,Impuestos Internos,1331020100001,Impuestos Internos,001,Ingresos Corrientes,INTERNO,"2.350.488.000,00","2.350.488.000,00","2.184.484.215,17"
2025,9,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133102,Multas por atraso en pago de impuestos,13310201,Impuestos Internos,133102010,Impuestos Internos,1331020100,Impuestos Internos,1331020100001,Impuestos Internos,001,Ingresos Corrientes,INTERNO,"2.350.488.000,00","2.350.488.000,00","2.363.766.059,53"
2025,1,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133102,Multas por atraso en pago de impuestos,13310202,Impuestos Aduanas,133102020,Impuestos Aduanas,1331020200,Impuestos Aduanas,1331020200001,Impuestos Aduanas,001,Ingresos Corrientes,INTERNO,"700.812.000,00","700.812.000,00","40.607.044,95"
2025,2,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133102,Multas por atraso en pago de impuestos,13310202,Impuestos Aduanas,133102020,Impuestos Aduanas,1331020200,Impuestos Aduanas,1331020200001,Impuestos Aduanas,001,Ingresos Corrientes,INTERNO,"700.812.000,00","700.812.000,00","125.420.320,29"
2025,3,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133102,Multas por atraso en pago de impuestos,13310202,Impuestos Aduanas,133102020,Impuestos Aduanas,1331020200,Impuestos Aduanas,1331020200001,Impuestos Aduanas,001,Ingresos Corrientes,INTERNO,"700.812.000,00","700.812.000,00","269.342.029,08"
2025,4,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133102,Multas por atraso en pago de impuestos,13310202,Impuestos Aduanas,133102020,Impuestos Aduanas,1331020200,Impuestos Aduanas,1331020200001,Impuestos Aduanas,001,Ingresos Corrientes,INTERNO,"700.812.000,00","700.812.000,00","353.129.144,76"
2025,5,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133102,Multas por atraso en pago de impuestos,13310202,Impuestos Aduanas,133102020,Impuestos Aduanas,1331020200,Impuestos Aduanas,1331020200001,Impuestos Aduanas,001,Ingresos Corrientes,INTERNO,"700.812.000,00","700.812.000,00","418.407.801,87"
2025,6,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133102,Multas por atraso en pago de impuestos,13310202,Impuestos Aduanas,133102020,Impuestos Aduanas,1331020200,Impuestos Aduanas,1331020200001,Impuestos Aduanas,001,Ingresos Corrientes,INTERNO,"700.812.000,00","700.812.000,00","500.690.801,69"
2025,7,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133102,Multas por atraso en pago de impuestos,13310202,Impuestos Aduanas,133102020,Impuestos Aduanas,1331020200,Impuestos Aduanas,1331020200001,Impuestos Aduanas,001,Ingresos Corrientes,INTERNO,"700.812.000,00","700.812.000,00","604.586.099,63"
2025,8,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133102,Multas por atraso en pago de impuestos,13310202,Impuestos Aduanas,133102020,Impuestos Aduanas,1331020200,Impuestos Aduanas,1331020200001,Impuestos Aduanas,001,Ingresos Corrientes,INTERNO,"700.812.000,00","700.812.000,00","648.417.440,42"
2025,9,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133102,Multas por atraso en pago de impuestos,13310202,Impuestos Aduanas,133102020,Impuestos Aduanas,1331020200,Impuestos Aduanas,1331020200001,Impuestos Aduanas,001,Ingresos Corrientes,INTERNO,"700.812.000,00","700.812.000,00","715.910.435,84"
2025,1,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133104,Sanciones administrativas y judiciales,13310401,Sanciones Administrativas y Otros Ley No. 7092,133104010,Sanciones Administrativas y Otros Ley No. 7092,1331040100,Sanciones Administrativas y Otros Ley No. 7092,1331040100001,Sanciones Administrativas y Otros Ley No. 7092,001,Ingresos Corrientes,INTERNO,"5.286.400.000,00","5.286.400.000,00","636.772.190,00"
2025,2,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133104,Sanciones administrativas y judiciales,13310401,Sanciones Administrativas y Otros Ley No. 7092,133104010,Sanciones Administrativas y Otros Ley No. 7092,1331040100,Sanciones Administrativas y Otros Ley No. 7092,1331040100001,Sanciones Administrativas y Otros Ley No. 7092,001,Ingresos Corrientes,INTERNO,"5.286.400.000,00","5.286.400.000,00","976.270.509,00"
2025,3,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133104,Sanciones administrativas y judiciales,13310401,Sanciones Administrativas y Otros Ley No. 7092,133104010,Sanciones Administrativas y Otros Ley No. 7092,1331040100,Sanciones Administrativas y Otros Ley No. 7092,1331040100001,Sanciones Administrativas y Otros Ley No. 7092,001,Ingresos Corrientes,INTERNO,"5.286.400.000,00","5.286.400.000,00","1.462.214.292,00"
2025,4,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133104,Sanciones administrativas y judiciales,13310401,Sanciones Administrativas y Otros Ley No. 7092,133104010,Sanciones Administrativas y Otros Ley No. 7092,1331040100,Sanciones Administrativas y Otros Ley No. 7092,1331040100001,Sanciones Administrativas y Otros Ley No. 7092,001,Ingresos Corrientes,INTERNO,"5.286.400.000,00","5.286.400.000,00","1.857.130.538,00"
2025,5,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133104,Sanciones administrativas y judiciales,13310401,Sanciones Administrativas y Otros Ley No. 7092,133104010,Sanciones Administrativas y Otros Ley No. 7092,1331040100,Sanciones Administrativas y Otros Ley No. 7092,1331040100001,Sanciones Administrativas y Otros Ley No. 7092,001,Ingresos Corrientes,INTERNO,"5.286.400.000,00","5.286.400.000,00","2.269.353.519,00"
2025,6,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133104,Sanciones administrativas y judiciales,13310401,Sanciones Administrativas y Otros Ley No. 7092,133104010,Sanciones Administrativas y Otros Ley No. 7092,1331040100,Sanciones Administrativas y Otros Ley No. 7092,1331040100001,Sanciones Administrativas y Otros Ley No. 7092,001,Ingresos Corrientes,INTERNO,"5.286.400.000,00","5.286.400.000,00","2.678.922.479,00"
2025,7,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133104,Sanciones administrativas y judiciales,13310401,Sanciones Administrativas y Otros Ley No. 7092,133104010,Sanciones Administrativas y Otros Ley No. 7092,1331040100,Sanciones Administrativas y Otros Ley No. 7092,1331040100001,Sanciones Administrativas y Otros Ley No. 7092,001,Ingresos Corrientes,INTERNO,"5.286.400.000,00","5.286.400.000,00","3.039.933.259,00"
2025,8,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,13,INGRESOS NO TRIBUTARIOS,133,MULTAS SANCIONES REMATES Y COMISOS,1331,MULTAS Y SANCIONES,133104,Sanciones administrativas y judiciales,13310401,Sanciones Administrativas y Otros Ley No. 7092,133104010,Sanciones Administrativas y Otros Ley No. 7092,1331040100,Sanciones Administrativas y Otros Ley No. 7092,1331040100001,Sanciones Administrativas y Otros Ley No. 7092,001,Ingresos Corrientes,INTERNO,"5.286.400.000,00","5.286.400.000,00","3.486.504.039,00"
